amount,currency,epoch_date,status,transaction_type,gateway
300.0,MXN,1467969430.79,gateway_processing_failed,Authorization,GB
2070.0,MXN,1451196216.05,gateway_processing_failed,Purchase,GB
400.0,MXN,1466664090.55,gateway_processing_failed,Purchase,GB
2000.0,MXN,1416875556.77,succeeded,Purchase,GA
4500.0,MXN,1468876557.07,succeeded,Purchase,GA
3711.0,MXN,1475907344.95,succeeded,Purchase,GB
4430.0,MXN,1462515579.2,gateway_processing_failed,Purchase,GB
3500.0,MXN,1454829985.6,succeeded,Purchase,GB
10900.0,MXN,1479758791.32,gateway_processing_failed,Purchase,GB
10900.0,MXN,1478803282.8,gateway_processing_failed,Purchase,GB
6632.0,MXN,1468908865.94,failed,Purchase,GB
3000.0,MXN,1460789726.56,succeeded,Purchase,GB
300.0,MXN,1468014214.37,succeeded,Authorization,GB
2000.0,MXN,1425311623.69,gateway_processing_failed,Purchase,GA
300.0,MXN,1475633811.61,succeeded,Authorization,GB
9740.0,MXN,1453411819.87,succeeded,Purchase,GB
5423.0,MXN,1469081718.79,gateway_processing_failed,Purchase,GB
300.0,MXN,1460147572.31,succeeded,Authorization,GB
3200.0,MXN,1474035297.93,succeeded,Credit,GB
728.0,MXN,1472182944.84,succeeded,Purchase,GB
16540.0,MXN,1456898777.23,gateway_processing_failed,Purchase,GB
300.0,MXN,1477621527.55,gateway_processing_failed,Authorization,GA
3200.0,MXN,1470673796.36,gateway_processing_failed,Purchase,GB
10900.0,MXN,1480400122.6,gateway_processing_failed,Credit,GB
300.0,MXN,1444023340.88,gateway_processing_failed,Authorization,GB
3300.0,MXN,1461475462.48,succeeded,Purchase,GB
14389.0,MXN,1478445578.41,succeeded,Purchase,GA
3590.0,MXN,1456293910.43,gateway_processing_failed,Purchase,GB
8860.0,MXN,1471639772.6,gateway_processing_failed,Purchase,GB
40510.0,MXN,1460614065.56,gateway_processing_failed,Purchase,GB
5332.0,MXN,1477782355.92,succeeded,Purchase,GA
3200.0,MXN,1473951469.12,gateway_processing_failed,Purchase,GB
300.0,MXN,1464631849.46,gateway_processing_failed,Authorization,GB
300.0,MXN,1437272533.63,gateway_processing_failed,Authorization,GB
10900.0,MXN,1466689752.96,gateway_processing_failed,Purchase,GB
300.0,MXN,1444816160.39,gateway_processing_failed,Authorization,GB
17332.0,MXN,1466147396.79,succeeded,Purchase,GB
14583.0,MXN,1475675350.59,gateway_processing_failed,Purchase,GB
10900.0,MXN,1479732304.57,gateway_processing_failed,Credit,GB
18660.0,MXN,1454159745.53,succeeded,Purchase,GB
300.0,MXN,1474499083.03,succeeded,Authorization,GB
300.0,MXN,1456773154.76,gateway_processing_failed,Authorization,GB
300.0,MXN,1470452207.76,succeeded,Authorization,GB
300.0,MXN,1473186561.42,gateway_processing_failed,Authorization,GB
300.0,MXN,1477593326.97,succeeded,Authorization,GA
10605.0,MXN,1466201450.96,gateway_processing_failed,Purchase,GB
300.0,MXN,1478045778.86,gateway_processing_failed,Credit,GA
30220.0,MXN,1459404678.18,gateway_processing_failed,Purchase,GB
15250.0,MXN,1466230896.43,gateway_processing_failed,Purchase,GB
3200.0,MXN,1476118429.06,gateway_processing_failed,Purchase,GB
5900.0,MXN,1472744988.53,succeeded,Purchase,GA
3200.0,MXN,1477025165.02,gateway_processing_failed,Purchase,GB
300.0,MXN,1452312653.2,gateway_processing_failed,Authorization,GB
16770.0,MXN,1437884745.35,succeeded,Purchase,GB
5440.0,MXN,1442528461.35,succeeded,Purchase,GB
300.0,MXN,1461910522.67,gateway_processing_failed,Authorization,GB
15193.0,MXN,1475087405.12,gateway_processing_failed,Purchase,GB
300.0,MXN,1479421267.28,gateway_processing_failed,Authorization,GA
10900.0,MXN,1468907026.11,gateway_processing_failed,Purchase,GB
20.0,MXN,1467007907.94,gateway_processing_failed,Purchase,GB
10900.0,MXN,1469128799.78,gateway_processing_failed,Purchase,GB
10900.0,MXN,1479271461.82,gateway_processing_failed,Purchase,GB
4830.0,MXN,1460943418.34,succeeded,Purchase,GB
3200.0,MXN,1474667428.97,gateway_processing_failed,Purchase,GB
4820.0,MXN,1453005208.29,succeeded,Purchase,GB
300.0,MXN,1472777964.51,succeeded,Authorization,GB
300.0,MXN,1466619076.04,gateway_processing_failed,Authorization,GB
29280.0,MXN,1456726057.48,gateway_processing_failed,Purchase,GB
300.0,MXN,1476934522.23,gateway_processing_failed,Authorization,GB
7769.0,MXN,1475210230.7,succeeded,Purchase,GB
300.0,MXN,1474692912.79,gateway_processing_failed,Authorization,GB
300.0,MXN,1471048416.5,gateway_processing_failed,Authorization,GB
3651.0,MXN,1475075311.97,succeeded,Purchase,GB
3500.0,MXN,1459505755.04,succeeded,Purchase,GB
4508.0,MXN,1475930369.85,succeeded,Purchase,GB
13486.0,MXN,1469128910.99,failed,Purchase,GB
10900.0,MXN,1465928895.6,gateway_processing_failed,Purchase,GB
3200.0,MXN,1471649838.8,gateway_processing_failed,Purchase,GB
300.0,MXN,1457906606.51,gateway_processing_failed,Authorization,GB
3500.0,MXN,1465713363.88,gateway_processing_failed,Purchase,GB
2500.0,MXN,1469990056.74,succeeded,Purchase,GB
6260.0,MXN,1464848753.48,gateway_processing_failed,Purchase,GB
15800.0,MXN,1454565808.44,gateway_processing_failed,Purchase,GB
3200.0,MXN,1468986077.79,gateway_processing_failed,Purchase,GB
4000.0,MXN,1463983408.65,gateway_processing_failed,Purchase,GB
5500.0,MXN,1436594852.76,succeeded,Purchase,GB
4170.0,MXN,1460700736.17,gateway_processing_failed,Purchase,GB
300.0,MXN,1450529513.55,gateway_processing_failed,Authorization,GB
10900.0,MXN,1469497565.86,gateway_processing_failed,Purchase,GB
9530.0,MXN,1461120416.95,succeeded,Purchase,GB
9890.0,MXN,1448532764.87,succeeded,Purchase,GB
14619.0,MXN,1467258314.73,succeeded,Purchase,GB
300.0,MXN,1469957508.19,gateway_processing_failed,Authorization,GB
29920.0,MXN,1465099299.07,gateway_processing_failed,Purchase,GB
15810.0,MXN,1465366378.32,failed,Purchase,GB
3200.0,MXN,1475691288.55,gateway_processing_failed,Purchase,GB
300.0,MXN,1474245494.48,succeeded,Authorization,GB
6680.0,MXN,1441370733.91,succeeded,Purchase,GB
2000.0,MXN,1434218804.26,succeeded,Purchase,GA
10900.0,MXN,1479489578.43,succeeded,Purchase,GB
300.0,MXN,1457165552.73,failed,Authorization,GB
11850.0,MXN,1458230719.28,succeeded,Purchase,GB
19121.0,MXN,1476379599.99,succeeded,Purchase,GB
300.0,MXN,1474872004.06,succeeded,Authorization,GB
8000.0,MXN,1468291496.78,gateway_processing_failed,Purchase,GB
15000.0,MXN,1440210710.63,succeeded,Purchase,GB
300.0,MXN,1477109745.66,gateway_processing_failed,Authorization,GB
300.0,MXN,1475716139.22,gateway_processing_failed,Authorization,GB
3090.0,MXN,1462410294.75,failed,Purchase,GB
530.0,MXN,1461218740.89,gateway_processing_failed,Purchase,GB
10739.0,MXN,1470231623.1,succeeded,Purchase,GB
3510.0,MXN,1455861925.65,gateway_processing_failed,Purchase,GB
300.0,MXN,1463219617.09,succeeded,Authorization,GB
9792.0,MXN,1468113312.86,succeeded,Purchase,GB
300.0,MXN,1466144138.72,gateway_processing_failed,Authorization,GB
300.0,MXN,1459738486.9,gateway_processing_failed,Authorization,GB
300.0,MXN,1460842232.5,gateway_processing_failed,Authorization,GB
300.0,MXN,1472355211.33,gateway_processing_failed,Authorization,GB
300.0,MXN,1478967176.57,gateway_processing_failed,Authorization,GA
17060.0,MXN,1466403351.12,gateway_processing_failed,Purchase,GB
9110.0,MXN,1460370504.75,gateway_processing_failed,Purchase,GB
4690.0,MXN,1465365943.41,gateway_processing_failed,Purchase,GB
10900.0,MXN,1465830855.56,gateway_processing_failed,Purchase,GB
300.0,MXN,1450897945.06,succeeded,Authorization,GB
5930.0,MXN,1462806852.18,gateway_processing_failed,Purchase,GB
10900.0,MXN,1480086345.06,gateway_processing_failed,Purchase,GB
32840.0,MXN,1464588582.37,gateway_processing_failed,Purchase,GB
13716.0,MXN,1473485408.8,succeeded,Purchase,GB
5970.0,MXN,1453269801.2,gateway_processing_failed,Purchase,GB
300.0,MXN,1466554886.84,gateway_processing_failed,Authorization,GB
21550.0,MXN,1454220199.07,gateway_processing_failed,Purchase,GB
12590.0,MXN,1459836264.64,gateway_processing_failed,Purchase,GB
300.0,MXN,1462912364.53,gateway_processing_failed,Authorization,GB
3200.0,MXN,1471841992.02,gateway_processing_failed,Purchase,GB
300.0,MXN,1443210159.55,succeeded,Authorization,GB
3190.0,MXN,1460959611.56,gateway_processing_failed,Purchase,GB
3500.0,MXN,1454263375.99,succeeded,Purchase,GB
2000.0,MXN,1433163035.38,succeeded,Purchase,GA
9460.0,MXN,1476818823.13,gateway_processing_failed,Purchase,GB
300.0,MXN,1469947079.4,succeeded,Authorization,GB
2500.0,MXN,1473587604.41,succeeded,Purchase,GB
7071.0,MXN,1466782911.85,gateway_processing_failed,Purchase,GB
12450.0,MXN,1419033817.97,succeeded,Purchase,GB
300.0,MXN,1477428148.32,succeeded,Purchase,GA
18670.0,MXN,1444924891.21,succeeded,Purchase,GB
300.0,MXN,1477782105.95,succeeded,Authorization,GA
1000.0,MXN,1474413185.12,succeeded,Purchase,GB
300.0,MXN,1461303294.01,succeeded,Authorization,GB
300.0,MXN,1464007036.58,succeeded,Authorization,GB
7418.0,MXN,1468115350.97,succeeded,Purchase,GB
300.0,MXN,1469336431.22,gateway_processing_failed,Authorization,GB
11790.0,MXN,1461218554.94,failed,Purchase,GB
5300.0,MXN,1453097039.94,gateway_processing_failed,Purchase,GB
2000.0,MXN,1445393787.91,gateway_processing_failed,Purchase,GA
10174.0,MXN,1459866779.94,succeeded,Purchase,GA
4153.0,MXN,1476944538.7,gateway_processing_failed,Purchase,GB
300.0,MXN,1454552168.89,succeeded,Authorization,GB
300.0,MXN,1471195961.62,succeeded,Authorization,GB
5442.0,MXN,1469601441.61,succeeded,Purchase,GB
3200.0,MXN,1475284228.43,gateway_processing_failed,Purchase,GB
7590.0,MXN,1448505935.33,succeeded,Purchase,GB
10605.0,MXN,1451443094.38,gateway_processing_failed,Purchase,GB
15500.0,MXN,1409773276.84,succeeded,Purchase,GA
300.0,MXN,1476207603.19,gateway_processing_failed,Authorization,GB
6830.0,MXN,1464879430.43,succeeded,Purchase,GB
71730.0,MXN,1465712052.36,failed,Purchase,GB
10900.0,MXN,1466222241.77,gateway_processing_failed,Purchase,GB
300.0,MXN,1459876711.79,succeeded,Authorization,GB
8520.0,MXN,1454588446.79,gateway_processing_failed,Purchase,GB
18120.0,MXN,1464798999.08,succeeded,Purchase,GB
2500.0,MXN,1475027466.82,succeeded,Purchase,GB
300.0,MXN,1460267564.77,gateway_processing_failed,Authorization,GB
300.0,MXN,1472675013.66,succeeded,Authorization,GB
2160.0,MXN,1463379751.24,gateway_processing_failed,Purchase,GB
300.0,MXN,1452883801.49,gateway_processing_failed,Authorization,GB
300.0,MXN,1436836371.27,succeeded,Authorization,GB
8920.0,MXN,1461823593.77,gateway_processing_failed,Purchase,GB
300.0,MXN,1454526002.12,succeeded,Authorization,GB
3200.0,MXN,1475882450.52,succeeded,Purchase,GB
15300.0,MXN,1471860727.49,succeeded,Purchase,GB
7327.0,MXN,1467412347.76,gateway_processing_failed,Purchase,GB
21424.0,MXN,1474438959.25,gateway_processing_failed,Purchase,GB
10900.0,MXN,1478134757.62,gateway_processing_failed,Purchase,GB
2830.0,MXN,1459554861.33,succeeded,Purchase,GB
8040.0,MXN,1466664223.05,gateway_processing_failed,Purchase,GB
10900.0,MXN,1466256597.3,succeeded,Purchase,GB
10900.0,MXN,1480107704.24,gateway_processing_failed,Purchase,GB
6387.0,MXN,1478925401.41,gateway_processing_failed,Purchase,GA
10705.0,MXN,1465953316.32,succeeded,Purchase,GB
300.0,MXN,1475802898.46,gateway_processing_failed,Authorization,GB
3200.0,MXN,1474050121.98,gateway_processing_failed,Purchase,GB
8720.0,MXN,1458236083.24,gateway_processing_failed,Purchase,GB
10900.0,MXN,1479798916.98,gateway_processing_failed,Credit,GB
3200.0,MXN,1473547982.68,gateway_processing_failed,Purchase,GB
300.0,MXN,1471762381.95,succeeded,Authorization,GB
53798.0,MXN,1473466921.63,succeeded,Purchase,GB
10900.0,MXN,1477795428.54,succeeded,Purchase,GB
300.0,MXN,1476503139.78,gateway_processing_failed,Authorization,GB
3000.0,MXN,1468115541.83,succeeded,Purchase,GB
300.0,MXN,1468248052.27,gateway_processing_failed,Authorization,GB
2070.0,MXN,1451023376.87,gateway_processing_failed,Purchase,GB
300.0,MXN,1473218336.13,gateway_processing_failed,Authorization,GB
10842.0,MXN,1477333645.62,succeeded,Purchase,GB
9600.0,MXN,1392084980.0,succeeded,Purchase,GA
9968.0,MXN,1476589720.12,succeeded,Purchase,GB
24236.0,MXN,1466318208.87,gateway_processing_failed,Purchase,GB
300.0,MXN,1475023007.0,gateway_processing_failed,Authorization,GB
6119.0,MXN,1477009658.48,succeeded,Purchase,GB
3200.0,MXN,1475381011.04,gateway_processing_failed,Purchase,GB
10900.0,MXN,1479455144.3,succeeded,Credit,GB
10900.0,MXN,1466216922.48,gateway_processing_failed,Purchase,GB
10900.0,MXN,1466885880.9,gateway_processing_failed,Purchase,GB
7620.0,MXN,1459232169.79,gateway_processing_failed,Purchase,GB
21870.0,MXN,1466576205.07,gateway_processing_failed,Purchase,GB
3200.0,MXN,1475880313.78,succeeded,Purchase,GB
300.0,MXN,1473992459.57,gateway_processing_failed,Authorization,GB
300.0,MXN,1444058847.56,succeeded,Authorization,GB
31670.0,MXN,1449468178.4,gateway_processing_failed,Purchase,GB
1000.0,MXN,1455125403.03,failed,Purchase,GA
8000.0,MXN,1451551264.86,succeeded,Purchase,GB
300.0,MXN,1458048919.26,succeeded,Authorization,GB
21341.0,MXN,1476829848.81,succeeded,Purchase,GB
300.0,MXN,1457056603.44,gateway_processing_failed,Authorization,GB
8910.0,MXN,1444111354.73,gateway_processing_failed,Purchase,GB
1940.0,MXN,1465625285.3,gateway_processing_failed,Purchase,GB
20300.0,MXN,1454738879.9,gateway_processing_failed,Purchase,GB
11970.0,MXN,1465971143.61,gateway_processing_failed,Purchase,GB
30290.0,MXN,1465279429.94,gateway_processing_failed,Purchase,GB
50485.0,MXN,1474256853.82,succeeded,Purchase,GB
4000.0,MXN,1452983845.66,succeeded,Purchase,GB
10900.0,MXN,1478923345.91,gateway_processing_failed,Purchase,GB
3200.0,MXN,1433979469.78,gateway_processing_failed,Purchase,GB
300.0,MXN,1468107878.45,gateway_processing_failed,Authorization,GB
14100.0,MXN,1426210775.77,succeeded,Purchase,GB
300.0,MXN,1476899218.7,gateway_processing_failed,Authorization,GB
5251.0,MXN,1467641602.48,succeeded,Purchase,GB
14120.0,MXN,1457935410.61,gateway_processing_failed,Purchase,GB
300.0,MXN,1459970572.32,gateway_processing_failed,Authorization,GB
300.0,MXN,1465003239.6,succeeded,Authorization,GB
5500.0,MXN,1444370597.06,gateway_processing_failed,Purchase,GB
10900.0,MXN,1479138439.13,succeeded,Purchase,GB
300.0,MXN,1449447341.62,gateway_processing_failed,Authorization,GB
300.0,MXN,1469224779.4,gateway_processing_failed,Authorization,GB
3200.0,MXN,1473731115.75,succeeded,Credit,GB
7300.0,MXN,1401980136.62,succeeded,Purchase,GA
4000.0,MXN,1458250294.27,succeeded,Purchase,GB
2549.0,MXN,1478638875.64,succeeded,Purchase,GA
41166.0,MXN,1467761757.87,gateway_processing_failed,Purchase,GB
3200.0,MXN,1475983225.17,succeeded,Purchase,GB
34910.0,MXN,1463005352.77,succeeded,Purchase,GB
10831.0,MXN,1465971017.1,succeeded,Purchase,GB
300.0,MXN,1475018257.61,succeeded,Authorization,GB
300.0,MXN,1465356902.68,gateway_processing_failed,Authorization,GB
300.0,MXN,1432134710.52,succeeded,Purchase,GA
11478.0,MXN,1477894079.29,gateway_processing_failed,Purchase,GA
20401.0,MXN,1476488638.46,gateway_processing_failed,Purchase,GB
7200.0,MXN,1404443337.07,succeeded,Purchase,GA
7311.0,MXN,1474152371.16,gateway_processing_failed,Purchase,GB
136.0,MXN,1467294093.39,succeeded,Purchase,GB
3200.0,MXN,1475950987.74,gateway_processing_failed,Purchase,GB
300.0,MXN,1478553205.51,succeeded,Authorization,GA
10900.0,MXN,1480275019.35,gateway_processing_failed,Purchase,GB
20000.0,MXN,1402683737.71,succeeded,Purchase,GA
12348.0,MXN,1470706349.16,gateway_processing_failed,Credit,GB
300.0,MXN,1451964787.97,succeeded,Authorization,GB
9150.0,MXN,1462849096.56,succeeded,Purchase,GB
11510.0,MXN,1443680727.81,gateway_processing_failed,Purchase,GB
300.0,MXN,1466920039.34,gateway_processing_failed,Authorization,GB
7437.0,MXN,1474170994.03,gateway_processing_failed,Purchase,GB
4680.0,MXN,1464242982.96,gateway_processing_failed,Purchase,GB
300.0,MXN,1478320342.51,gateway_processing_failed,Authorization,GA
300.0,MXN,1469322532.57,gateway_processing_failed,Authorization,GB
3200.0,MXN,1472945436.14,succeeded,Purchase,GB
300.0,MXN,1463858692.98,gateway_processing_failed,Authorization,GB
22938.0,MXN,1469232968.4,succeeded,Purchase,GB
8370.0,MXN,1414438594.31,succeeded,Purchase,GB
300.0,MXN,1440022074.56,succeeded,Authorization,GB
10900.0,MXN,1473169397.2,gateway_processing_failed,Purchase,GB
37700.0,MXN,1457849513.58,gateway_processing_failed,Purchase,GB
24620.0,MXN,1466922151.02,gateway_processing_failed,Purchase,GB
300.0,MXN,1472400832.64,gateway_processing_failed,Authorization,GB
3200.0,MXN,1474083050.12,gateway_processing_failed,Purchase,GB
8017.0,MXN,1478274811.09,succeeded,Purchase,GA
300.0,MXN,1473119832.18,succeeded,Authorization,GB
300.0,MXN,1472100747.21,gateway_processing_failed,Authorization,GB
300.0,MXN,1474061265.92,gateway_processing_failed,Authorization,GB
300.0,MXN,1478706178.6,gateway_processing_failed,Authorization,GA
300.0,MXN,1473812372.66,succeeded,Authorization,GB
10900.0,MXN,1478848522.57,gateway_processing_failed,Credit,GB
6113.0,MXN,1478391997.12,succeeded,Purchase,GA
3200.0,MXN,1470880428.52,gateway_processing_failed,Purchase,GB
22630.0,MXN,1464266372.3,succeeded,Purchase,GB
9311.0,MXN,1472695511.18,succeeded,Purchase,GB
17240.0,MXN,1464675010.15,gateway_processing_failed,Purchase,GB
300.0,MXN,1461351134.63,succeeded,Authorization,GB
10900.0,MXN,1479569408.3,gateway_processing_failed,Purchase,GB
300.0,MXN,1472336500.82,succeeded,Authorization,GB
300.0,MXN,1466099860.08,succeeded,Authorization,GB
5620.0,MXN,1463206733.2,gateway_processing_failed,Purchase,GB
3000.0,MXN,1466144080.22,gateway_processing_failed,Purchase,GB
3500.0,MXN,1467429757.39,succeeded,Purchase,GB
300.0,MXN,1469468092.73,gateway_processing_failed,Authorization,GB
17586.0,MXN,1475875863.67,succeeded,Purchase,GB
300.0,MXN,1466079269.21,gateway_processing_failed,Authorization,GB
11682.0,MXN,1461045797.42,gateway_processing_failed,Purchase,GB
10900.0,MXN,1478975902.52,gateway_processing_failed,Purchase,GB
8663.0,MXN,1478298615.19,succeeded,Purchase,GA
300.0,MXN,1476594308.74,gateway_processing_failed,Authorization,GB
21430.0,MXN,1464675542.0,gateway_processing_failed,Purchase,GB
7300.0,MXN,1479572056.03,succeeded,Purchase,GA
9415.0,MXN,1479938548.54,gateway_processing_failed,Purchase,GA
43660.0,MXN,1435853352.9,succeeded,Purchase,GB
300.0,MXN,1457640321.84,gateway_processing_failed,Authorization,GB
3828.0,MXN,1469297678.43,succeeded,Purchase,GB
9508.0,MXN,1477528630.6,gateway_processing_failed,Credit,GB
15020.0,MXN,1466197546.26,gateway_processing_failed,Credit,GB
7710.0,MXN,1461132867.16,gateway_processing_failed,Purchase,GB
5500.0,MXN,1440223328.53,gateway_processing_failed,Purchase,GB
3200.0,MXN,1471305812.69,succeeded,Purchase,GB
10900.0,MXN,1471528816.08,gateway_processing_failed,Purchase,GB
300.0,MXN,1467302772.19,gateway_processing_failed,Authorization,GB
10900.0,MXN,1480534412.97,succeeded,Purchase,GB
300.0,MXN,1478276977.58,gateway_processing_failed,Authorization,GA
9390.0,MXN,1465971262.8,gateway_processing_failed,Purchase,GB
3200.0,MXN,1473882277.64,gateway_processing_failed,Purchase,GB
300.0,MXN,1470943360.6,succeeded,Authorization,GB
300.0,MXN,1474920191.67,gateway_processing_failed,Authorization,GB
300.0,MXN,1470264499.06,gateway_processing_failed,Authorization,GB
300.0,MXN,1467077209.64,failed,Authorization,GB
300.0,MXN,1472436227.18,gateway_processing_failed,Authorization,GB
10900.0,MXN,1465892182.08,gateway_processing_failed,Purchase,GB
300.0,MXN,1471984026.12,gateway_processing_failed,Authorization,GB
10900.0,MXN,1472489670.67,gateway_processing_failed,Purchase,GB
150000.0,MXN,1404077791.37,succeeded,Purchase,GA
300.0,MXN,1466303845.71,gateway_processing_failed,Authorization,GB
15060.0,MXN,1458339581.65,gateway_processing_failed,Purchase,GB
3200.0,MXN,1471620845.8,gateway_processing_failed,Purchase,GB
4230.0,MXN,1461508722.65,failed,Purchase,GB
300.0,MXN,1443586917.72,succeeded,Authorization,GB
19420.0,MXN,1459578723.72,gateway_processing_failed,Purchase,GB
300.0,MXN,1478305783.38,gateway_processing_failed,Authorization,GA
300.0,MXN,1479784911.18,gateway_processing_failed,Authorization,GA
20627.0,MXN,1477000167.96,gateway_processing_failed,Purchase,GB
300.0,MXN,1447276470.87,succeeded,Authorization,GB
2000.0,MXN,1463930101.54,succeeded,Purchase,GA
3081.0,MXN,1477153921.93,succeeded,Purchase,GB
3500.0,MXN,1455477595.29,succeeded,Purchase,GB
4896.0,MXN,1479626913.82,succeeded,Purchase,GA
300.0,MXN,1445378457.26,succeeded,Authorization,GA
37640.0,MXN,1457039214.89,succeeded,Purchase,GB
3200.0,MXN,1473979528.36,gateway_processing_failed,Purchase,GB
29510.0,MXN,1457760034.88,gateway_processing_failed,Purchase,GB
16350.0,MXN,1466490407.8,gateway_processing_failed,Purchase,GB
14280.0,MXN,1456801198.16,succeeded,Purchase,GB
3200.0,MXN,1468211708.08,gateway_processing_failed,Purchase,GB
300.0,MXN,1465823779.34,gateway_processing_failed,Authorization,GB
5500.0,MXN,1437285793.12,gateway_processing_failed,Purchase,GB
500.0,MXN,1476908601.8,succeeded,Purchase,GB
10890.0,MXN,1456539266.02,succeeded,Purchase,GB
7850.0,MXN,1460873492.2,gateway_processing_failed,Purchase,GB
20396.0,MXN,1473780315.25,succeeded,Purchase,GB
300.0,MXN,1476931870.88,gateway_processing_failed,Authorization,GB
300.0,MXN,1462574967.23,succeeded,Authorization,GB
300.0,MXN,1461864795.08,gateway_processing_failed,Authorization,GB
3116.0,MXN,1474776006.2,succeeded,Purchase,GB
300.0,MXN,1460726383.38,gateway_processing_failed,Authorization,GB
83483.0,MXN,1472461966.92,succeeded,Purchase,GB
10615.0,MXN,1475947980.28,succeeded,Purchase,GB
300.0,MXN,1476562257.79,succeeded,Authorization,GB
300.0,MXN,1464122814.67,gateway_processing_failed,Authorization,GB
9063.0,MXN,1460268459.63,failed,Purchase,GB
10900.0,MXN,1470275976.35,gateway_processing_failed,Purchase,GB
5000.0,MXN,1460577629.38,succeeded,Purchase,GB
300.0,MXN,1471372491.68,succeeded,Authorization,GB
9410.0,MXN,1448344968.86,gateway_processing_failed,Purchase,GB
300.0,MXN,1455542837.67,gateway_processing_failed,Authorization,GB
3200.0,MXN,1473737874.72,gateway_processing_failed,Purchase,GB
300.0,MXN,1477271326.18,gateway_processing_failed,Authorization,GB
3200.0,MXN,1477370092.77,gateway_processing_failed,Purchase,GB
300.0,MXN,1464419695.91,succeeded,Authorization,GB
3200.0,MXN,1472940427.2,succeeded,Purchase,GB
8000.0,MXN,1465279696.58,gateway_processing_failed,Purchase,GB
300.0,MXN,1476764826.67,gateway_processing_failed,Authorization,GB
10900.0,MXN,1480486557.0,succeeded,Credit,GB
300.0,MXN,1471875202.03,gateway_processing_failed,Authorization,GB
300.0,MXN,1478147585.11,succeeded,Authorization,GA
125760.0,MXN,1465021305.07,gateway_processing_failed,Purchase,GB
3000.0,MXN,1477669364.66,gateway_processing_failed,Credit,GB
17674.0,MXN,1471117355.74,succeeded,Purchase,GB
7870.0,MXN,1465193891.96,failed,Purchase,GB
3200.0,MXN,1475457483.04,succeeded,Credit,GB
300.0,MXN,1479516301.74,gateway_processing_failed,Authorization,GA
3200.0,MXN,1470618458.0,succeeded,Purchase,GB
300.0,MXN,1474511061.27,succeeded,Authorization,GB
10000.0,MXN,1395616712.0,gateway_processing_failed,Purchase,GA
10900.0,MXN,1479366925.91,gateway_processing_failed,Credit,GB
300.0,MXN,1479083455.54,gateway_processing_failed,Authorization,GA
57940.0,MXN,1458713625.12,gateway_processing_failed,Purchase,GB
300.0,MXN,1475373486.26,succeeded,Authorization,GB
3550.0,MXN,1446790007.58,gateway_processing_failed,Purchase,GB
10900.0,MXN,1466615085.37,succeeded,Purchase,GB
300.0,MXN,1475364383.11,gateway_processing_failed,Authorization,GB
18430.0,MXN,1448068354.39,gateway_processing_failed,Purchase,GB
11000.0,MXN,1479533703.01,succeeded,Purchase,GA
3200.0,MXN,1470092726.06,gateway_processing_failed,Purchase,GB
300.0,MXN,1474399640.23,gateway_processing_failed,Authorization,GB
4000.0,MXN,1477077879.38,succeeded,Purchase,GB
2000.0,MXN,1473302162.19,gateway_processing_failed,Purchase,GA
10900.0,MXN,1464921546.08,gateway_processing_failed,Purchase,GB
300.0,MXN,1455547166.32,succeeded,Authorization,GB
2000.0,MXN,1407889537.11,succeeded,Purchase,GB
3200.0,MXN,1475606561.33,succeeded,Purchase,GB
10900.0,MXN,1476501299.19,gateway_processing_failed,Purchase,GB
5224.0,MXN,1479907366.01,succeeded,Purchase,GA
300.0,MXN,1469807410.02,gateway_processing_failed,Authorization,GB
46090.0,MXN,1460614428.05,gateway_processing_failed,Purchase,GB
16670.0,MXN,1463275684.31,succeeded,Purchase,GB
9370.0,MXN,1479593292.94,succeeded,Purchase,GA
4000.0,MXN,1455861767.32,gateway_processing_failed,Purchase,GB
4000.0,MXN,1459072717.45,gateway_processing_failed,Purchase,GB
3200.0,MXN,1477951848.51,succeeded,Purchase,GB
12170.0,MXN,1466921696.41,failed,Purchase,GB
25133.0,MXN,1471101473.41,succeeded,Purchase,GB
300.0,MXN,1447388709.61,gateway_processing_failed,Authorization,GB
300.0,MXN,1456164389.91,gateway_processing_failed,Authorization,GB
1250.0,MXN,1445062531.44,gateway_processing_failed,Purchase,GB
300.0,MXN,1472683370.27,gateway_processing_failed,Authorization,GB
300.0,MXN,1474926301.92,gateway_processing_failed,Authorization,GB
3528.0,MXN,1459955163.2,succeeded,Purchase,GB
3200.0,MXN,1472164747.77,gateway_processing_failed,Purchase,GB
10900.0,MXN,1479080753.38,gateway_processing_failed,Purchase,GB
300.0,MXN,1465176589.84,succeeded,Authorization,GB
1000.0,MXN,1459750141.58,gateway_processing_failed,Purchase,GB
6880.0,MXN,1461824377.38,succeeded,Purchase,GB
10900.0,MXN,1465933978.32,gateway_processing_failed,Purchase,GB
8880.0,MXN,1458540550.85,gateway_processing_failed,Purchase,GB
300.0,MXN,1476467873.19,gateway_processing_failed,Authorization,GB
3200.0,MXN,1470130205.26,gateway_processing_failed,Purchase,GB
3200.0,MXN,1473461850.98,gateway_processing_failed,Purchase,GB
12820.0,MXN,1453442487.65,gateway_processing_failed,Purchase,GB
4781.0,MXN,1467355341.0,gateway_processing_failed,Purchase,GB
11680.0,MXN,1452269538.15,gateway_processing_failed,Purchase,GB
5293.0,MXN,1451887238.63,gateway_processing_failed,Purchase,GB
300.0,MXN,1465430079.29,gateway_processing_failed,Authorization,GB
